id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
1536,COMP_M,17,17_94,17_(93-94),163,164,70,74,17_93,52.832460732984295,8251.656199555448,8304.488660288433,8241.656134795849,8251.656199555448
848,COMP_M,4,4_22,4_(21-22),91,92,74,28,4_21,108.54395604395604,8252.25290820806,8360.796864252015,6783.324725996334,6793.324804768974
5696,COMP_M,8,8_46,8_(43-46),113,116,29,20,8_43,40.6453125,8252.927934822641,8293.573247322642,8237.92781955031,8252.927934822641
2332,COMP_M,7,7_37,7_(35-37),105,107,35,44,7_35,21.9868154158215,8254.837081733349,8276.82389714917,8228.182602860172,8254.837081733349
1351,COMP_M,7,7_40,7_(36-40),106,110,22,50,7_36,74.19137931034483,8254.837151899163,8329.028531209507,8234.836930400816,8254.837151899163
1521,COMP_M,14,14_79,14_(76-79),147,150,2,61,14_76,37.21384297520661,8255.000421508643,8292.21426448385,8221.11230534486,8255.000421508643
1284,COMP_M,7,7_39,7_(38-39),108,109,44,52,7_38,67.59233449477352,8255.000462781658,8322.592797276431,8217.047669059579,8255.000462781658
3309,COMP_M,6,6_29,M.USER.APP.6,18,102,98,90,None,34.22354340071344,8255.203402029238,8289.426945429952,4800.0,4830.000216547335
4774,COMP_M,5,5_24,M.USER.APP.5,13,94,10,70,None,119.73502304147465,8256.981630739005,8376.716653780479,6900.0,6915.000063918721
5607,COMP_M,3,3_17,3_(15-17),85,87,9,98,3_15,55.10732984293194,8257.075975778625,8312.183305621558,8247.075914756544,8257.075975778625
4089,COMP_M,10,10_53,10_(52-53),122,123,90,44,10_52,39.21399594320487,8259.837141302189,8299.051137245393,8221.54001374914,8259.837141302189
2874,COMP_M,1,1_3,M.USER.APP.1,3,73,93,34,None,49.72504708097929,8259.907757456042,8309.632804537021,4200.0,4205.000036175414
880,COMP_M,13,13_68,M.USER.APP.13,39,138,24,58,None,111.5065502183406,8259.978268202012,8371.484818420353,1300.0,1320.0001196656933
2745,COMP_M,6,6_30,6_(29-30),102,103,90,40,6_29,40.76236044657097,8260.93340436968,8301.695764816252,6954.708752802126,6959.7088122440455
850,COMP_M,4,4_23,4_(22-23),92,93,28,20,4_22,35.871875,8262.252979611845,8298.124854611846,8252.25290820806,8262.252979611845
1389,COMP_M,15,15_82,15_(81-82),151,152,13,88,15_81,69.80912162162163,8262.993430143904,8332.802551765526,3640.8007091736486,3665.0005736438393
1523,COMP_M,14,14_76,M.USER.APP.14,52,147,97,2,None,42.24537607891492,8263.357681423775,8305.60305750269,2200.0,2215.0001531876264
1351,COMP_M,7,7_38,7_(36-38),106,108,22,44,7_36,46.081135902636916,8264.837166493482,8310.91830239612,8234.836930400816,8264.837166493482
2755,COMP_M,8,8_44,8_(43-44),113,114,29,66,8_43,102.69431279620854,8265.778664989668,8368.472977785876,4065.855561485794,4080.855696024674
331,COMP_M,14,14_80,14_(76-80),147,146,2,38,14_76,213.36111111111111,8269.967769277622,8483.328880388734,1757.5697652708811,1767.569838054161
2749,COMP_M,6,6_32,6_(30-32),103,99,40,20,6_30,37.45,8270.933518333095,8308.383518333096,8260.93340436968,8270.933518333095
2654,COMP_M,16,16_87,M.USER.APP.16,63,161,98,17,None,53.94965675057208,8271.398393016454,8325.348049767026,3800.0,3845.0003918697735
4704,COMP_M,5,5_25,5_(24-25),94,95,70,18,5_24,47.50815850815851,8271.981763647045,8319.489922155204,8256.981630739005,8271.981763647045
1601,COMP_M,16,16_88,16_(87-88),161,157,17,84,16_87,91.7985257985258,8272.220223367496,8364.018749166022,4926.519674480984,4941.519747147585
5737,COMP_M,17,17_92,M.USER.APP.17,66,162,98,97,None,26.586734693877553,8273.173640573568,8299.760375267446,8200.0,8235.000321221492
1524,COMP_M,14,14_77,14_(76-77),147,148,2,86,14_76,39.83307332293292,8273.357791923987,8313.19086524692,8263.357681423775,8273.357791923987
397,COMP_M,14,14_78,14_(76-78),147,149,2,93,14_76,158.97256097560975,8274.846255093049,8433.818816068659,2306.759654296775,2321.759825361615
2805,COMP_M,1,1_8,1_(3-8),73,78,34,17,1_3,23.983981693363845,8274.90787003932,8298.891851732684,8259.907757456042,8274.90787003932
1473,COMP_M,1,1_6,1_(4-6),74,76,82,73,1_4,41.630581867388365,8275.27524467067,8316.905826538059,8250.275059543057,8275.27524467067
1119,COMP_M,18,18_99,18_(98-99),168,169,94,72,18_98,263.0223880597015,8275.551704063657,8538.57409212336,5739.139913915547,5751.836068989249
2330,COMP_M,7,7_35,M.USER.APP.7,19,105,52,35,None,48.26299045599151,8276.445593316163,8324.708583772153,3400.0,3445.000486769827
5676,COMP_M,2,2_11,2_(10-11),80,81,4,45,2_10,68.34651162790698,8276.79453021386,8345.141041841767,8266.794424259993,8276.79453021386
4704,COMP_M,5,5_27,5_(24-27),94,97,70,26,5_24,65.0860655737705,8276.981761772206,8342.067827345976,8256.981630739005,8276.981761772206
2748,COMP_M,6,6_33,6_(32-33),99,100,20,78,6_32,35.44183168316832,8277.621209456256,8313.063041139425,8267.621157886524,8277.621209456256
5677,COMP_M,3,3_13,3_(12-13),82,83,41,86,3_12,34.33541341653666,8278.357850940336,8312.693264356873,8259.904953733603,8278.357850940336
513,COMP_M,7,7_42,7_(38-42),108,112,44,54,7_38,220.2037914691943,8279.804747678027,8500.00853914722,3352.5552832727744,3367.928097640897
5677,COMP_M,3,3_14,3_(12-14),82,84,41,56,3_12,24.412197686645637,8279.90511493963,8304.317312626275,8259.904953733603,8279.90511493963
5677,COMP_M,3,3_15,3_(12-15),82,85,41,9,3_12,67.17079207920793,8279.905122677337,8347.075914756546,8259.904953733603,8279.905122677337
5740,COMP_M,19,19_103,19_(102-103),174,175,33,13,19_102,32.52625937834941,8280.699304868189,8313.225564246539,8265.699154778627,8280.699304868189
3210,COMP_M,15,15_81,M.USER.APP.15,59,151,93,13,None,30.135048231511256,8281.598136826355,8311.733185057867,4600.0,4620.000088115787
4704,COMP_M,5,5_26,5_(24-26),94,96,70,45,5_24,66.55813953488372,8281.794569966487,8348.35270950137,8256.981630739005,8281.794569966487
5041,COMP_M,0,0_1,0_(0-1),70,71,19,51,0_0,112.46388888888889,8282.292236517404,8394.756125406293,7374.892175121416,7384.892236517416
902,COMP_M,16,16_89,16_(88-89),157,158,84,75,16_88,159.7378640776699,8282.64175055355,8442.37961463122,4875.6747688220485,4885.674836596342
1390,COMP_M,15,15_84,15_(82-84),152,154,88,97,15_82,59.93265306122449,8282.993566848168,8342.926219909394,8262.993430143904,8282.993566848168
1889,COMP_M,18,18_100,18_(96-100),166,170,37,64,18_96,155.52592592592592,8283.41943729908,8438.945363225006,3606.7665297242497,3631.7667206230226
5677,COMP_M,3,3_16,3_(12-16),82,86,41,3,3_12,90.28615384615385,8284.905129115015,8375.191282961168,8259.904953733603,8284.905129115015
5677,COMP_M,3,3_19,3_(12-19),82,89,41,2,3_12,35.838471023427864,8284.905139016322,8320.74361003975,8259.904953733603,8284.905139016322
4089,COMP_M,10,10_58,10_(54-58),124,128,90,14,10_54,39.128482972136226,8285.471222304977,8324.599705277113,8270.471048231899,8285.471222304977
1506,COMP_M,12,12_63,M.USER.APP.12,35,137,55,50,None,74.97068965517241,8286.805291475077,8361.77598113025,2200.0,2240.0003331842395
3305,COMP_M,6,6_29,M.USER.APP.6,14,102,32,90,None,34.22354340071344,8289.426945429952,8323.650488830666,4800.0,4835.000252877056
4159,COMP_M,10,10_52,M.USER.APP.10,28,122,71,90,None,68.61474435196195,8290.154758101102,8358.769502453064,6000.0,6040.000287775789
4158,COMP_M,10,10_54,10_(52-54),122,124,90,90,10_52,48.93103448275862,8290.154758101102,8339.08579258386,8290.154758101102,8290.154758101102
2334,COMP_M,7,7_41,7_(35-41),105,111,35,9,7_35,33.84034653465346,8291.445761891962,8325.286108426615,8276.445593316163,8291.445761891962
5695,COMP_M,8,8_45,8_(43-45),113,115,29,0,8_43,41.98777777777778,8291.98820114916,8333.97597892694,8265.855561485794,8275.855680609606
1524,COMP_M,14,14_79,14_(76-79),147,150,2,61,14_76,37.21384297520661,8292.21426448385,8329.428107459056,8263.357681423775,8281.981807424045
855,COMP_M,6,6_31,6_(30-31),103,104,40,48,6_30,126.36744186046512,8292.50244509209,8418.869886952556,2798.7771045291893,2813.7772346028696
5695,COMP_M,8,8_46,8_(43-46),113,116,29,20,8_43,40.6453125,8293.573247322642,8334.218559822642,8265.855561485794,8280.855676758125
461,COMP_M,13,13_72,13_(70-72),140,142,86,10,13_70,38.993836671802775,8293.811717760456,8332.80555443226,8278.811589010975,8293.811717760456
1060,COMP_M,4,4_21,M.USER.APP.4,9,91,65,74,None,88.91099476439791,8294.811636991104,8383.722631755501,1600.0,1625.0001977774662
5677,COMP_M,3,3_20,3_(12-20),82,90,41,14,3_12,83.41795665634675,8294.905213718,8378.323170374348,8259.904953733603,8294.905213718
4409,COMP_M,18,18_96,M.USER.APP.18,68,166,61,37,None,66.07106598984771,8297.812215003438,8363.883280993285,6300.0,6305.00003226232
1109,COMP_M,15,15_85,15_(81-85),151,155,13,80,15_81,88.46706586826348,8299.10534895503,8387.572414823293,2917.559551617383,2935.0003810100134
2334,COMP_M,7,7_37,7_(35-37),105,107,35,44,7_35,21.9868154158215,8301.44579821275,8323.43261362857,8276.445593316163,8301.44579821275
2816,COMP_M,6,6_30,6_(29-30),102,103,90,40,6_29,40.76236044657097,8301.695764816252,8342.458125262823,6988.932296202839,7001.474744208061
461,COMP_M,13,13_71,13_(70-71),140,141,86,64,13_70,151.93333333333334,8303.811864370457,8455.745197703789,8278.811589010975,8303.811864370457
2547,COMP_M,9,9_50,9_(49-50),119,120,80,58,9_49,220.68995633187774,8303.829889362443,8524.519845694322,4499.470409100618,4519.470503331017
5810,COMP_M,19,19_102,M.USER.APP.19,69,174,9,33,None,60.69910514541387,8305.000049633214,8365.699154778627,8300.0,8305.000049633214
4158,COMP_M,10,10_56,10_(52-56),122,126,90,9,10_52,37.741336633663366,8305.154871043864,8342.896207677528,8290.154758101102,8305.154871043864
2032,COMP_M,1,1_7,1_(3-7),73,77,34,99,1_3,69.40768094534712,8305.423960768363,8374.83164171371,5972.555591730985,6004.892346347736
1522,COMP_M,14,14_76,M.USER.APP.14,51,147,96,2,None,42.24537607891492,8305.60305750269,8347.848433581607,2200.0,2218.422474412521
3248,COMP_M,10,10_59,10_(58-59),128,129,14,83,10_58,86.88888888888889,8306.017925236145,8392.906814125034,6609.231096478063,6625.000248561828
1507,COMP_M,12,12_65,12_(63-65),137,134,50,78,12_63,43.85767326732673,8306.805462596785,8350.663135864112,8286.805291475077,8306.805462596785
663,COMP_M,11,11_60,M.USER.APP.11,32,130,88,38,None,178.13888888888889,8309.388953103482,8487.52784199237,1000.0,1020.0000856194665
2873,COMP_M,1,1_3,M.USER.APP.1,2,73,88,34,None,49.72504708097929,8309.632804537021,8359.357851618,4200.0,4220.000144701655
5746,COMP_M,2,2_10,M.USER.APP.2,5,80,3,4,None,56.79434850863422,8310.000075751359,8366.794424259993,8300.0,8310.000075751359
5766,COMP_M,8,8_43,M.USER.APP.8,25,113,46,29,None,27.927741935483873,8310.000077614826,8337.92781955031,8300.0,8310.000077614826
5741,COMP_M,0,0_0,M.USER.APP.0,0,70,20,19,None,64.89208633093526,8310.000088790479,8374.892175121415,8300.0,8310.000088790479
4158,COMP_M,10,10_53,10_(52-53),122,123,90,44,10_52,39.21399594320487,8310.154974455209,8349.368970398413,8290.154758101102,8310.154974455209
3209,COMP_M,15,15_81,M.USER.APP.15,58,151,65,13,None,30.135048231511256,8311.733185057867,8341.868233289379,4600.0,4630.000283848545
4927,COMP_M,9,9_49,9_(48-49),118,119,4,80,9_48,115.5688622754491,8313.242864190428,8428.811726465878,7208.42237140512,7223.422504908999
1053,COMP_M,1,1_5,1_(4-5),74,75,82,71,1_4,129.37757437070937,8313.899955606345,8443.277529977055,6023.916493806014,6043.91663944308
461,COMP_M,13,13_74,13_(73-74),143,144,89,84,13_73,93.8108108108108,8314.420868693633,8408.231679504443,8294.420760786008,8314.420868693633
2745,COMP_M,6,6_32,6_(30-32),103,99,40,20,6_30,37.45,8314.42716218558,8351.877162185581,8301.695764816252,8314.42716218558
5767,COMP_M,9,9_48,M.USER.APP.9,26,118,16,4,None,93.42229199372056,8315.0000794114,8408.42237140512,8300.0,8315.0000794114
5747,COMP_M,3,3_12,M.USER.APP.3,6,82,38,41,None,44.904862579281186,8315.000091154321,8359.904953733603,8300.0,8315.000091154321
807,COMP_M,12,12_64,12_(63-64),137,133,50,28,12_63,139.75,8315.471035289465,8455.221035289465,4538.270808716455,4561.660684430275
1523,COMP_M,14,14_77,14_(76-77),147,148,2,86,14_76,39.83307332293292,8315.603168002903,8355.436241325835,8305.60305750269,8315.603168002903
1352,COMP_M,7,7_36,7_(35-36),105,106,35,22,7_35,83.87055837563452,8318.70748877645,8402.578047152085,4849.773270940752,4864.7734005710845
5805,COMP_M,17,17_92,M.USER.APP.17,64,162,62,97,None,26.586734693877553,8320.000171185813,8346.58690587969,8300.0,8320.000171185813
5740,COMP_M,19,19_105,19_(103-105),175,173,13,40,19_103,76.68580542264753,8323.225670906726,8399.911476329373,8313.225564246539,8323.225670906726
3596,COMP_M,8,8_47,8_(43-47),113,117,29,34,8_43,79.9623352165725,8323.40381689899,8403.366152115563,5237.92781955031,5262.928016447151
2749,COMP_M,6,6_33,6_(32-33),99,100,20,78,6_32,35.44183168316832,8323.422486192574,8358.864317875743,8308.383518333096,8323.422486192574
3781,COMP_M,0,0_2,0_(0-2),70,72,19,28,0_0,150.46978021978023,8323.631621326189,8474.10140154597,5575.672848425996,5595.672952853595
3376,COMP_M,6,6_29,M.USER.APP.6,15,102,46,90,None,34.22354340071344,8323.650488830666,8357.87403223138,4900.0,4910.000072659441
3249,COMP_M,10,10_55,10_(52-55),122,125,90,74,10_52,87.15968586387434,8324.46592229372,8411.625608157596,6574.786149302048,6599.786361685887
2874,COMP_M,1,1_8,1_(3-8),73,78,34,17,1_3,23.983981693363845,8324.6329171203,8348.616898813663,8309.632804537021,8324.6329171203
2401,COMP_M,7,7_35,M.USER.APP.7,20,105,55,35,None,48.26299045599151,8324.708583772153,8372.971574228144,3500.0,3520.0002062535737
2721,COMP_M,16,16_87,M.USER.APP.16,60,161,61,17,None,53.94965675057208,8325.348049767026,8379.297706517598,3900.0,3925.0002236800674
805,COMP_M,12,12_67,12_(64-67),133,136,28,6,12_64,31.65724815724816,8325.4711311432,8357.128379300448,8315.471035289465,8325.4711311432
1523,COMP_M,14,14_79,14_(76-79),147,150,2,61,14_76,37.21384297520661,8329.428107459056,8366.641950434263,8305.60305750269,8320.60314558237
662,COMP_M,11,11_62,11_(60-62),130,132,38,79,11_60,35.729166666666664,8330.0001665046,8365.729333171266,8309.388953103482,8330.0001665046
690,COMP_M,15,15_86,15_(85-86),155,156,80,93,15_85,146.58841463414635,8330.965300133626,8477.553714767773,5114.290977697547,5134.291118010078
5740,COMP_M,19,19_104,19_(103-104),175,172,13,91,19_103,54.86977886977887,8331.733359938347,8386.603138808126,8313.225564246539,8331.733359938347
1388,COMP_M,15,15_82,15_(81-82),151,152,13,88,15_81,69.80912162162163,8332.802551765526,8402.611673387148,3670.9357574051596,3690.935965122599
1276,COMP_M,6,6_34,6_(30-34),103,101,40,1,6_30,90.36470588235294,8332.809675933757,8423.17438181611,3858.5984761400396,3868.5985867133995
913,COMP_M,1,1_9,1_(3-9),73,79,34,37,1_3,151.19289340101523,8334.141435387428,8485.334328788444,2839.8776256292767,2854.877734105476
5765,COMP_M,8,8_43,M.USER.APP.8,24,113,24,29,None,27.927741935483873,8337.92781955031,8365.855561485794,8300.0,8315.154992501195
1353,COMP_M,7,7_38,7_(36-38),106,108,22,44,7_36,46.081135902636916,8338.70764990821,8384.788785810848,8318.70748877645,8338.70764990821
805,COMP_M,12,12_66,12_(64-66),133,135,28,65,12_64,59.06811594202899,8339.812014961519,8398.880130903548,8315.471035289465,8339.812014961519
1353,COMP_M,7,7_40,7_(36-40),106,110,22,50,7_36,74.19137931034483,8340.000333184236,8414.191712494581,8318.70748877645,8340.000333184236
4857,COMP_M,9,9_51,9_(49-51),119,121,80,97,9_49,25.11326530612245,8340.000351920906,8365.113617227029,8313.242864190428,8340.000351920906
3208,COMP_M,15,15_81,M.USER.APP.15,57,151,62,13,None,30.135048231511256,8341.868233289379,8372.00328152089,4600.0,4645.000417009544
2817,COMP_M,6,6_30,6_(29-30),102,103,90,40,6_29,40.76236044657097,8342.458125262823,8383.220485709395,7023.1558396035525,7028.155899045472
1544,COMP_M,1,1_4,1_(3-4),73,74,34,82,1_3,92.76494023904382,8343.0399997821,8435.804940021144,4530.5292263825795,4555.529401872445
2330,COMP_M,7,7_41,7_(35-41),105,111,35,9,7_35,33.84034653465346,8343.707737100784,8377.548083635436,8324.708583772153,8343.707737100784
5806,COMP_M,17,17_92,M.USER.APP.17,65,162,88,97,None,26.586734693877553,8346.58690587969,8373.173640573568,8300.0,8325.000213982266
3157,COMP_M,3,3_18,3_(15-18),85,88,9,23,3_15,179.77227722772278,8346.828504230525,8526.600781458248,4747.075914756544,4757.076028982998
1517,COMP_M,14,14_76,M.USER.APP.14,46,147,64,2,None,42.24537607891492,8347.848433581607,8390.093809660522,2200.0,2220.000199531
5766,COMP_M,8,8_45,8_(43-45),113,115,29,0,8_43,41.98777777777778,8347.927938674122,8389.9157164519,8337.92781955031,8347.927938674122
2330,COMP_M,7,7_37,7_(35-37),105,107,35,44,7_35,21.9868154158215,8349.708737558327,8371.695552974148,8324.708583772153,8349.708737558327
1351,COMP_M,7,7_39,7_(38-39),108,109,44,52,7_38,67.59233449477352,8350.603447624908,8418.195782119681,8310.91830239612,8350.603447624908
2816,COMP_M,6,6_32,6_(30-32),103,99,40,20,6_30,37.45,8352.458239226238,8389.908239226239,8342.458125262823,8352.458239226238
1389,COMP_M,15,15_84,15_(82-84),152,154,88,97,15_82,59.93265306122449,8352.80268846979,8412.735341531015,8332.802551765526,8352.80268846979
5766,COMP_M,8,8_46,8_(43-46),113,116,29,20,8_43,40.6453125,8352.927934822641,8393.573247322642,8337.92781955031,8352.927934822641
2758,COMP_M,10,10_57,10_(52-57),122,127,90,49,10_52,104.35818181818182,8353.55319308835,8457.91137490653,5545.564984022616,5565.5650707232035
4158,COMP_M,10,10_58,10_(54-58),124,128,90,14,10_54,39.128482972136226,8354.08596665694,8393.214449629075,8339.08579258386,8354.08596665694
5677,COMP_M,3,3_17,3_(15-17),85,87,9,98,3_15,55.10732984293194,8357.075975778627,8412.18330562156,8347.075914756546,8357.075975778627
1522,COMP_M,14,14_77,14_(76-77),147,148,2,86,14_76,39.83307332293292,8357.848544081819,8397.68161740475,8347.848433581607,8357.848544081819
3377,COMP_M,6,6_29,M.USER.APP.6,16,102,62,90,None,34.22354340071344,8357.87403223138,8392.097575632095,4900.0,4915.000108989161
4228,COMP_M,10,10_52,M.USER.APP.10,27,122,38,90,None,68.61474435196195,8358.769502453064,8427.384246805026,6100.0,6125.000169979707
4159,COMP_M,10,10_54,10_(52-54),122,124,90,90,10_52,48.93103448275862,8358.769502453064,8407.700536935823,8358.769502453064,8358.769502453064
2872,COMP_M,1,1_3,M.USER.APP.1,1,73,33,34,None,49.72504708097929,8359.357851618,8409.08289869898,4200.0,4222.801728066585
849,COMP_M,4,4_22,4_(21-22),91,92,74,28,4_21,108.54395604395604,8360.796864252015,8469.34082029597,6872.235720760732,6882.235799533372
1578,COMP_M,12,12_63,M.USER.APP.12,37,137,81,50,None,74.97068965517241,8361.77598113025,8436.746670785422,2300.0,2315.0001190612797
2745,COMP_M,6,6_33,6_(32-33),99,100,20,78,6_32,35.44183168316832,8361.877213755313,8397.319045438482,8351.877162185581,8361.877213755313
4408,COMP_M,18,18_96,M.USER.APP.18,67,166,52,37,None,66.07106598984771,8363.883280993285,8429.954346983131,6300.0,6357.928003198764
1603,COMP_M,16,16_88,16_(87-88),161,157,17,84,16_87,91.7985257985258,8364.018749166022,8455.817274964547,4980.469331231556,4995.469403898157
1605,COMP_M,17,17_93,17_(92-93),162,163,97,70,17_92,124.30875576036867,8365.964890556217,8490.273646316586,2346.5869058796907,2361.587010371891
1522,COMP_M,14,14_79,14_(76-79),147,150,2,61,14_76,37.21384297520661,8366.641950434263,8403.85579340947,8347.848433581607,8362.848521661286
1475,COMP_M,1,1_6,1_(4-6),74,76,82,73,1_4,41.630581867388365,8368.040184909714,8409.670766777102,8343.0399997821,8368.040184909714
2826,COMP_M,8,8_44,8_(43-44),113,114,29,66,8_43,102.69431279620854,8368.472977785876,8471.167290582083,4137.92781955031,4152.92795408919
